SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Probability,Actual_Churn,Risk_Segment
0,1,1,28,1,1,81.05,2227.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.4,1,Medium Risk
0,0,0,16,1,0,72.65,1194.3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.265,1,Low Risk
0,0,1,7,1,1,71.05,472.65,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.645,0,Medium Risk
0,0,0,5,1,1,64.0,370.25,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.24,0,Low Risk
0,1,1,71,1,0,23.9,1663.5,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0,0,Low Risk
0,1,1,7,0,1,34.5,279.25,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.28,1,Low Risk
1,0,0,11,1,1,111.4,1183.05,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0.585,0,Medium Risk
0,0,0,52,0,0,63.9,3334.95,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.0,0,Low Risk
0,0,0,49,1,0,67.4,3306.85,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0.025,0,Low Risk
0,0,0,19,1,0,18.8,279.2,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.005,0,Low Risk
0,0,0,2,1,1,80.95,171.15,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.77,1,High Risk
0,1,0,52,1,1,95.65,5088.4,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0.18,0,Low Risk
0,1,0,23,1,0,84.25,1968.1,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.425,0,Medium Risk
1,0,0,8,1,1,69.7,572.85,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.735,0,High Risk
1,1,1,65,1,1,103.9,6767.1,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,0.225,0,Low Risk
0,0,1,2,1,1,55.3,108.65,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.64,0,Medium Risk
0,1,0,62,1,0,23.65,1416.75,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0,Low Risk
0,0,0,3,1,1,89.85,244.45,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,0.81,0,High Risk
0,1,1,49,1,1,93.65,4520.15,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,0.26,0,Low Risk
0,0,1,15,1,0,69.0,994.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.235,1,Low Risk
0,0,1,41,1,1,20.25,865.0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.005,0,Low Risk
1,0,0,46,1,1,104.45,4863.85,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.315,0,Low Risk
0,0,0,56,1,1,25.95,1444.05,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.045,0,Low Risk
0,0,0,48,1,1,95.4,4445.3,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.365,0,Low Risk
0,0,0,2,1,0,70.7,129.2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6459483808264417,0,Medium Risk
0,1,1,72,1,0,23.75,1679.25,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0,Low Risk
0,1,0,45,1,0,78.8,3597.5,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.06,0,Low Risk
0,1,1,37,1,1,62.8,2278.75,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,0.015,0,Low Risk
0,0,0,61,1,0,89.2,5500.6,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.105,0,Low Risk
0,0,0,60,1,0,20.6,1093.0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.07,0,Low Risk
1,1,0,2,1,0,50.15,115.1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5,1,Medium Risk
0,1,1,63,1,0,75.55,4707.85,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.015,0,Low Risk
1,0,0,4,1,1,84.6,360.1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.905,1,High Risk
0,0,0,62,1,0,102.0,6529.25,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,0.085,1,Low Risk
0,0,0,62,1,1,92.05,5755.8,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0.165,0,Low Risk
0,0,0,69,1,1,97.65,6743.55,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.045,0,Low Risk
0,0,0,4,1,1,105.65,443.9,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0.415,1,Medium Risk
0,1,0,49,0,1,56.3,2780.6,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0.16,0,Low Risk
0,0,0,51,1,1,81.15,4126.2,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0.03,0,Low Risk
0,0,0,26,0,1,44.65,1156.55,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.25,0,Low Risk
0,0,0,9,1,1,43.75,405.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.605,0,Medium Risk
0,0,0,57,1,0,94.7,5468.95,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,0.21,0,Low Risk
0,1,0,37,1,0,19.5,805.2,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.12,0,Low Risk
0,0,0,30,1,1,97.0,3021.3,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,0.27,0,Low Risk
1,1,1,70,1,1,107.9,7475.85,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0.19,0,Low Risk
0,0,1,22,1,1,89.4,2001.5,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0.525,1,Medium Risk
0,0,0,39,0,1,48.95,1880.85,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,0.085,1,Low Risk
1,1,0,33,1,1,80.6,2656.5,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.415,1,Medium Risk
0,0,0,60,1,1,116.6,7049.5,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0.125,0,Low Risk
0,1,1,1,1,0,19.45,19.45,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.395,0,Low Risk
0,1,1,12,1,1,58.35,740.55,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.11,0,Low Risk
0,1,1,51,1,0,19.95,1028.75,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0,Low Risk
0,1,1,22,1,1,80.15,1790.65,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.43,0,Medium Risk
0,1,1,1,1,0,18.8,18.8,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.09,0,Low Risk
0,1,1,39,1,0,100.0,3835.55,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0.39,0,Low Risk
0,0,0,4,1,1,93.5,362.2,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.785,1,High Risk
0,0,0,39,1,1,80.45,3201.55,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,0.155,1,Low Risk
1,1,0,69,1,1,84.9,5785.65,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.16,0,Low Risk
1,1,0,8,1,1,64.4,581.7,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,0.16,0,Low Risk
0,1,0,68,1,0,25.05,1629.2,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.005,0,Low Risk
1,0,0,2,1,0,70.75,154.85,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.655,1,Medium Risk
1,1,0,24,0,0,39.1,971.3,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6,1,Medium Risk
0,1,0,42,1,1,50.25,2203.65,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.13,1,Low Risk
0,1,0,59,1,1,80.1,4693.2,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,0.095,0,Low Risk
0,1,1,1,1,0,80.0,80.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.695,1,Medium Risk
0,1,1,46,0,0,35.05,1620.25,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21,0,Low Risk
0,0,0,4,0,1,29.65,118.5,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.65,1,Medium Risk
0,1,1,11,1,1,20.45,250.8,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.095,0,Low Risk
0,1,0,59,1,0,66.4,3958.2,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0.155,0,Low Risk
0,1,1,53,1,0,60.6,3297.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,0.04,0,Low Risk
0,0,0,3,1,1,54.2,140.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.37,0,Low Risk
0,1,0,72,1,1,25.25,1841.2,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0,0,Low Risk
0,0,0,9,1,1,18.95,185.6,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.02,1,Low Risk
0,1,1,24,1,1,20.8,469.65,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.02,0,Low Risk
1,1,0,45,1,1,86.1,3861.45,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.49,0,Medium Risk
0,1,0,49,0,0,40.65,2070.75,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.105,0,Low Risk
0,1,0,61,1,0,24.4,1417.9,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.0,0,Low Risk
0,0,0,2,1,1,70.3,144.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.45,0,Medium Risk
0,0,0,5,1,1,85.4,425.9,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.585,1,Medium Risk
0,0,0,2,0,1,42.6,72.4,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.65,1,Medium Risk
0,0,0,25,1,0,81.75,2028.8,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0.135,0,Low Risk
0,1,0,60,1,1,106.15,6411.25,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.435,0,Medium Risk
0,1,1,51,1,0,110.05,5686.4,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0.24,0,Low Risk
0,1,1,2,1,0,56.7,113.55,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.295,1,Low Risk
1,1,0,62,1,1,103.75,6383.35,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0.115,1,Low Risk
0,1,0,52,1,1,81.4,4354.45,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,0.1,0,Low Risk
0,0,0,68,1,1,76.9,5023.0,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,0.22,0,Low Risk
0,0,0,22,1,1,84.15,1821.95,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.33,0,Low Risk
1,1,0,1,0,0,25.05,25.05,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.78,1,High Risk
